"date","source","date_start","date_end","region","sub_region_1","cases","deaths","new_hospitalizations","new_icu","positivity_rate"
"2023-02-02","https://publications.saskatchewan.ca/api/v1/products/120210/formats/138780/download","2023-01-22","2023-01-28","SK","South East",10,,,,5.4
"2023-02-02","https://publications.saskatchewan.ca/api/v1/products/120210/formats/138780/download","2023-01-22","2023-01-28","SK","Unknown",60,7,,,2.3
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-15","2023-01-21","SK",,273,12,83,4,4.9
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-15","2023-01-21","SK","Far North West",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-15","2023-01-21","SK","Far North Central",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-15","2023-01-21","SK","Far North East",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-15","2023-01-21","SK","North West",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-15","2023-01-21","SK","North Central",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-15","2023-01-21","SK","North East",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-15","2023-01-21","SK","Saskatoon",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-15","2023-01-21","SK","Central West",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-15","2023-01-21","SK","Central East",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-15","2023-01-21","SK","Regina",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-15","2023-01-21","SK","South West",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-15","2023-01-21","SK","South Central",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-15","2023-01-21","SK","South East",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-15","2023-01-21","SK","Unknown",273,12,,,4.9
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-22","2023-01-28","SK",,242,10,77,6,4.4
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-22","2023-01-28","SK","Far North West",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-22","2023-01-28","SK","Far North Central",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-22","2023-01-28","SK","Far North East",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-22","2023-01-28","SK","North West",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-22","2023-01-28","SK","North Central",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-22","2023-01-28","SK","North East",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-22","2023-01-28","SK","Saskatoon",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-22","2023-01-28","SK","Central West",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-22","2023-01-28","SK","Central East",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-22","2023-01-28","SK","Regina",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-22","2023-01-28","SK","South West",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-22","2023-01-28","SK","South Central",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-22","2023-01-28","SK","South East",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-22","2023-01-28","SK","Unknown",242,10,,,4.4
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-29","2023-02-04","SK",,275,6,79,3,6.1
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-29","2023-02-04","SK","Far North West",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-29","2023-02-04","SK","Far North Central",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-29","2023-02-04","SK","Far North East",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-29","2023-02-04","SK","North West",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-29","2023-02-04","SK","North Central",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-29","2023-02-04","SK","North East",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-29","2023-02-04","SK","Saskatoon",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-29","2023-02-04","SK","Central West",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-29","2023-02-04","SK","Central East",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-29","2023-02-04","SK","Regina",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-29","2023-02-04","SK","South West",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-29","2023-02-04","SK","South Central",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-29","2023-02-04","SK","South East",,,,,
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-01-29","2023-02-04","SK","Unknown",275,6,,,6.1
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-02-05","2023-02-11","SK",,207,9,59,5,6.4
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-02-05","2023-02-11","SK","Far North West",4,,,,7.4
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-02-05","2023-02-11","SK","Far North Central",1,,,,50
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-02-05","2023-02-11","SK","Far North East",1,,,,4.2
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-02-05","2023-02-11","SK","North West",12,,,,8.1
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-02-05","2023-02-11","SK","North Central",7,,,,5.2
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-02-05","2023-02-11","SK","North East",10,,,,9.2
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-02-05","2023-02-11","SK","Saskatoon",57,,,,8.9
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-02-05","2023-02-11","SK","Central West",1,,,,2.6
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-02-05","2023-02-11","SK","Central East",6,,,,3.1
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-02-05","2023-02-11","SK","Regina",32,,,,9
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-02-05","2023-02-11","SK","South West",3,,,,4.8
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-02-05","2023-02-11","SK","South Central",8,,,,7.5
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-02-05","2023-02-11","SK","South East",7,,,,4.9
"2023-02-16","https://publications.saskatchewan.ca:443/api/v1/products/120265/formats/138884/download","2023-02-05","2023-02-11","SK","Unknown",58,9,,,4.8
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-01-29","2023-02-04","SK",,275,6,86,4,6.1
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-01-29","2023-02-04","SK","Far North West",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-01-29","2023-02-04","SK","Far North Central",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-01-29","2023-02-04","SK","Far North East",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-01-29","2023-02-04","SK","North West",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-01-29","2023-02-04","SK","North Central",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-01-29","2023-02-04","SK","North East",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-01-29","2023-02-04","SK","Saskatoon",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-01-29","2023-02-04","SK","Central West",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-01-29","2023-02-04","SK","Central East",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-01-29","2023-02-04","SK","Regina",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-01-29","2023-02-04","SK","South West",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-01-29","2023-02-04","SK","South Central",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-01-29","2023-02-04","SK","South East",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-01-29","2023-02-04","SK","Unknown",275,6,,,6.1
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-05","2023-02-11","SK",,207,10,67,5,6.4
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-05","2023-02-11","SK","Far North West",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-05","2023-02-11","SK","Far North Central",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-05","2023-02-11","SK","Far North East",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-05","2023-02-11","SK","North West",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-05","2023-02-11","SK","North Central",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-05","2023-02-11","SK","North East",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-05","2023-02-11","SK","Saskatoon",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-05","2023-02-11","SK","Central West",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-05","2023-02-11","SK","Central East",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-05","2023-02-11","SK","Regina",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-05","2023-02-11","SK","South West",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-05","2023-02-11","SK","South Central",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-05","2023-02-11","SK","South East",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-05","2023-02-11","SK","Unknown",207,10,,,6.4
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-12","2023-02-18","SK",,202,3,58,5,6.5
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-12","2023-02-18","SK","Far North West",,,,,
"2023-03-02","https://publications.saskatchewan.ca:443/api/v1/products/120352/formats/138973/download","2023-02-12","2023-02-18","SK","Far North Central",,,,,
