"province","date","value","value_daily"
"QC",2020-12-03,148272,1499
"QC",2020-12-04,150038,1766
"QC",2020-12-05,151680,1642
"QC",2020-12-06,153219,1539
"QC",2020-12-07,154840,1621
"QC",2020-12-08,156500,1660
"QC",2020-12-09,158251,1751
"QC",2020-12-10,160008,1757
"QC",2020-12-11,161924,1916
"QC",2020-12-12,163931,2007
"QC",2020-12-13,165692,1761
"QC",2020-12-14,167585,1893
"QC",2020-12-15,169373,1788
"QC",2020-12-16,171496,2123
"QC",2020-12-17,173815,2319
"QC",2020-12-18,175941,2126
"QC",2020-12-19,178005,2064
"QC",2020-12-20,179975,1970
"QC",2020-12-21,182090,2115
"QC",2020-12-22,184249,2159
"QC",2020-12-23,186482,2233
"QC",2020-12-24,188881,2399
"QC",2020-12-25,191191,2310
"QC",2020-12-26,193288,2097
"QC",2020-12-27,195449,2161
"QC",2020-12-28,197760,2311
"QC",2020-12-29,200617,2857
"QC",2020-12-30,203422,2805
"QC",2020-12-31,205948,2526
"QC",2021-01-01,208698,2750
"QC",2021-01-02,211099,2401
"QC",2021-01-03,213269,2170
"QC",2021-01-04,215817,2548
"QC",2021-01-05,218403,2586
"QC",2021-01-06,221276,2873
"QC",2021-01-07,224111,2835
"QC",2021-01-08,226867,2756
"QC",2021-01-09,228880,2013
"QC",2021-01-10,230915,2035
"QC",2021-01-11,232709,1794
"QC",2021-01-12,234905,2196
"QC",2021-01-13,236917,2012
"QC",2021-01-14,238871,1954
"QC",2021-01-15,240753,1882
"QC",2021-01-16,242682,1929
"QC",2021-01-17,244196,1514
"QC",2021-01-18,245543,1347
"QC",2021-01-19,247066,1523
"QC",2021-01-20,248635,1569
"QC",2021-01-21,250432,1797
"QC",2021-01-22,251978,1546
"QC",2021-01-23,253315,1337
"QC",2021-01-24,254483,1168
"QC",2021-01-25,255707,1224
"QC",2021-01-26,257067,1360
"QC",2021-01-27,258337,1270
"QC",2021-01-28,259632,1295
"QC",2021-01-29,260919,1287
"QC",2021-01-30,262165,1246
"QC",2021-01-31,263046,881
"QC",2021-02-01,264024,978
"QC",2021-02-02,265199,1175
"QC",2021-02-03,266284,1085
"QC",2021-02-04,267369,1085
"QC",2021-02-05,268595,1226
"QC",2021-02-06,269643,1048
"QC",2021-02-07,270481,838
"QC",2021-02-08,271261,780
"QC",2021-02-09,272236,975
"QC",2021-02-10,273396,1160
"QC",2021-02-11,274415,1019
"QC",2021-02-12,275449,1034
"QC",2021-02-13,276287,838
"QC",2021-02-14,277015,728
"QC",2021-02-15,277687,672
"QC",2021-02-16,278538,851
"QC",2021-02-17,279327,789
"QC",2021-02-18,280196,869
"QC",2021-02-19,280972,776
"QC",2021-02-20,281698,726
"QC",2021-02-21,282516,818
"QC",2021-02-22,283156,640
"QC",2021-02-23,283990,834
"QC",2021-02-24,284846,856
"QC",2021-02-25,285664,818
"QC",2021-02-26,286540,876
"QC",2021-02-27,287252,712
"QC",2021-02-28,287828,576
"QC",2021-03-01,288416,588
"QC",2021-03-02,289183,767
"QC",2021-03-03,289873,690
"QC",2021-03-04,290730,857
"QC",2021-03-05,291433,703
"QC",2021-03-06,292176,743
"QC",2021-03-07,292788,612
"QC",2021-03-08,293400,612
"QC",2021-03-09,294202,802
"QC",2021-03-10,294923,721
"QC",2021-03-11,295677,754
"QC",2021-03-12,296490,813
"QC",2021-03-13,297149,659
"QC",2021-03-14,297759,610
"QC",2021-03-15,298331,572
"QC",2021-03-16,299056,725
"QC",2021-03-17,299785,729
"QC",2021-03-18,300550,765
"QC",2021-03-19,301359,809
"QC",2021-03-20,302042,683
"QC",2021-03-21,302709,667
"QC",2021-03-22,303413,704
"QC",2021-03-23,304183,770
"QC",2021-03-24,305210,1027
"QC",2021-03-25,306215,1005
"QC",2021-03-26,307224,1009
"QC",2021-03-27,308157,933
"QC",2021-03-28,308989,832
"QC",2021-03-29,309932,943
"QC",2021-03-30,310933,1001
"QC",2021-03-31,312365,1432
"QC",2021-04-01,313651,1286
"QC",2021-04-02,314938,1287
"QC",2021-04-03,316228,1290
"QC",2021-04-04,317366,1138
"QC",2021-04-05,318586,1220
"QC",2021-04-06,319895,1309
"QC",2021-04-07,321539,1644
"QC",2021-04-08,323253,1714
"QC",2021-04-09,325122,1869
"QC",2021-04-10,326746,1624
"QC",2021-04-11,328242,1496
"QC",2021-04-12,329659,1417
"QC",2021-04-13,331187,1528
"QC",2021-04-14,332703,1516
"QC",2021-04-15,334384,1681
"QC",2021-04-16,335838,1454
"QC",2021-04-17,337127,1289
"QC",2021-04-18,338150,1023
"QC",2021-04-19,339335,1185
"QC",2021-04-20,340555,1220
"QC",2021-04-21,341754,1199
"QC",2021-04-22,342847,1093
"QC",2021-04-23,343768,921
"QC",2021-04-24,344962,1194
"QC",2021-04-25,345855,893
"QC",2021-04-26,346821,966
"QC",2021-04-27,347903,1082
"QC",2021-04-28,348967,1064
"QC",2021-04-29,350082,1115
"QC",2021-04-30,351250,1168
"QC",2021-05-01,352166,916
"QC",2021-05-02,352941,775
"QC",2021-05-03,353784,843
"QC",2021-05-04,354692,908
"QC",2021-05-05,355583,891
"QC",2021-05-06,356617,1034
"QC",2021-05-07,357620,1003
"QC",2021-05-08,358432,812
"QC",2021-05-09,359141,709
"QC",2021-05-10,359812,671
"QC",2021-05-11,360643,831
"QC",2021-05-12,361498,855
"QC",2021-05-13,362385,887
"QC",2021-05-14,363173,788
"QC",2021-05-15,363829,656
"QC",2021-05-16,364383,554
"QC",2021-05-17,364957,574
"QC",2021-05-18,365538,581
"QC",2021-05-19,366337,799
"QC",2021-05-20,367009,672
"QC",2021-05-21,367562,553
"QC",2021-05-22,368056,494
"QC",2021-05-23,368402,346
"QC",2021-05-24,368784,382
"QC",2021-05-25,369182,398
"QC",2021-05-26,369640,458
"QC",2021-05-27,370051,411
"QC",2021-05-28,370450,399
"QC",2021-05-29,370749,299
"QC",2021-05-30,371020,271
"QC",2021-05-31,371267,247
"QC",2021-06-01,371549,282
"QC",2021-06-02,371843,294
"QC",2021-06-03,372111,268
"QC",2021-06-04,372343,232
"QC",2021-06-05,372555,212
"QC",2021-06-06,372707,152
"QC",2021-06-07,372870,163
"QC",2021-06-08,373065,195
"QC",2021-06-09,373221,156
"QC",2021-06-10,373434,213
"QC",2021-06-11,373594,160
"QC",2021-06-12,373725,131
"QC",2021-06-13,373843,118
"QC",2021-06-14,373953,110
"QC",2021-06-15,374127,174
"QC",2021-06-16,374278,151
"QC",2021-06-17,374432,154
"QC",2021-06-18,374561,129
"QC",2021-06-19,374646,85
"QC",2021-06-20,374739,93
"QC",2021-06-21,374832,93
"QC",2021-06-22,374961,129
"QC",2021-06-23,375040,79
"QC",2021-06-24,375119,79
"QC",2021-06-25,375223,104
"QC",2021-06-26,375303,80
"QC",2021-06-27,375351,48
"QC",2021-06-28,375447,96
"QC",2021-06-29,375548,101
"QC",2021-06-30,375622,74
"QC",2021-07-01,375698,76
"QC",2021-07-02,375764,66
"QC",2021-07-03,375822,58
"QC",2021-07-04,375863,41
"QC",2021-07-05,375940,77
"QC",2021-07-06,376024,84
"QC",2021-07-07,376093,69
"QC",2021-07-08,376163,70
"QC",2021-07-09,376234,71
"QC",2021-07-10,376294,60
"QC",2021-07-11,376346,52
"QC",2021-07-12,376406,60
"QC",2021-07-13,376485,79
"QC",2021-07-14,376560,75
"QC",2021-07-15,376656,96
"QC",2021-07-16,376728,72
"QC",2021-07-17,376800,72
"QC",2021-07-18,376865,65
"QC",2021-07-19,376943,78
"QC",2021-07-20,377049,106
"QC",2021-07-21,377151,102
"QC",2021-07-22,377276,125
"QC",2021-07-23,377391,115
"QC",2021-07-24,377473,82
"QC",2021-07-25,377542,69
"QC",2021-07-26,377652,110
"QC",2021-07-27,377788,136
"QC",2021-07-28,377920,132
"QC",2021-07-29,378021,101
"QC",2021-07-30,378242,221
"QC",2021-07-31,378390,148
"QC",2021-08-01,378524,134
"QC",2021-08-02,378718,194
"QC",2021-08-03,378911,193
"QC",2021-08-04,379178,267
"QC",2021-08-05,379473,295
"QC",2021-08-06,379742,269
"QC",2021-08-07,379991,249
"QC",2021-08-08,380227,236
"QC",2021-08-09,380524,297
"QC",2021-08-10,380884,360
"QC",2021-08-11,381307,423
"QC",2021-08-12,381731,424
"QC",2021-08-13,382134,403
"QC",2021-08-14,382502,368
"QC",2021-08-15,382856,354
"QC",2021-08-16,383234,378
"QC",2021-08-17,383647,413
"QC",2021-08-18,384140,493
"QC",2021-08-19,384682,542
"QC",2021-08-20,385209,527
"QC",2021-08-21,385602,393
"QC",2021-08-22,385953,351
"QC",2021-08-23,386389,436
"QC",2021-08-24,386963,574
"QC",2021-08-25,387592,629
"QC",2021-08-26,388233,641
"QC",2021-08-27,388758,525
"QC",2021-08-28,389278,520
"QC",2021-08-29,389681,403
"QC",2021-08-30,390241,560
"QC",2021-08-31,390921,680
"QC",2021-09-01,391653,732
"QC",2021-09-02,392405,752
"QC",2021-09-03,393070,665
"QC",2021-09-04,393715,645
"QC",2021-09-05,394220,505
"QC",2021-09-06,394782,562
"QC",2021-09-07,395432,650
"QC",2021-09-08,396213,781
"QC",2021-09-09,397149,936
"QC",2021-09-10,398072,923
"QC",2021-09-11,398771,699
"QC",2021-09-12,399384,613
"QC",2021-09-13,400025,641
"QC",2021-09-14,400775,750
"QC",2021-09-15,401611,836
"QC",2021-09-16,402453,842
"QC",2021-09-17,403246,793
"QC",2021-09-18,403955,709
"QC",2021-09-19,404593,638
"QC",2021-09-20,405191,598
"QC",2021-09-21,405848,657
"QC",2021-09-22,406610,762
"QC",2021-09-23,407337,727
"QC",2021-09-24,408122,785
"QC",2021-09-25,408733,611
"QC",2021-09-26,409213,480
"QC",2021-09-27,409710,497
"QC",2021-09-28,410310,600
"QC",2021-09-29,411026,716
"QC",2021-09-30,411625,599
"QC",2021-10-01,412224,599
"QC",2021-10-02,412678,454
"QC",2021-10-03,413100,422
"QC",2021-10-04,413559,459
"QC",2021-10-05,414066,507
"QC",2021-10-06,414651,585
"QC",2021-10-07,415312,661
"QC",2021-10-08,415916,604
"QC",2021-10-09,416474,558
"QC",2021-10-10,416890,416
"QC",2021-10-11,417334,444
"QC",2021-10-12,417912,578
"QC",2021-10-13,418528,616
"QC",2021-10-14,419234,706
"QC",2021-10-15,419918,684
"QC",2021-10-16,420394,476
"QC",2021-10-17,420739,345
"QC",2021-10-18,421131,392
"QC",2021-10-19,421578,447
"QC",2021-10-20,421993,415
"QC",2021-10-21,422395,402
"QC",2021-10-22,422876,481
"QC",2021-10-23,423269,393
"QC",2021-10-24,423587,318
"QC",2021-10-25,423990,403
"QC",2021-10-26,424436,446
"QC",2021-10-27,424898,462
"QC",2021-10-28,425453,555
"QC",2021-10-29,426071,618
"QC",2021-10-30,426582,511
"QC",2021-10-31,427084,502
"QC",2021-11-01,427557,473
"QC",2021-11-02,428085,528
"QC",2021-11-03,428696,611
"QC",2021-11-04,429335,639
"QC",2021-11-05,429970,635
"QC",2021-11-06,430584,614
"QC",2021-11-07,431038,454
"QC",2021-11-08,431559,521
"QC",2021-11-09,432296,737
"QC",2021-11-10,432975,679
"QC",2021-11-11,433688,713
"QC",2021-11-12,434418,730
"QC",2021-11-13,434977,559
"QC",2021-11-14,435464,487
"QC",2021-11-15,436025,561
"QC",2021-11-16,436773,748
"QC",2021-11-17,437532,759
"QC",2021-11-18,438278,746
"QC",2021-11-19,439097,819
"QC",2021-11-20,439787,690
"QC",2021-11-21,440479,692
"QC",2021-11-22,441184,705
"QC",2021-11-23,442079,895
"QC",2021-11-24,443096,1017
"QC",2021-11-25,444253,1157
"QC",2021-11-26,445265,1012
"QC",2021-11-27,446068,803
"QC",2021-11-28,446810,742
"QC",2021-11-29,447709,899
"QC",2021-11-30,448908,1199
"QC",2021-12-01,450195,1287
"QC",2021-12-02,451601,1406
"QC",2021-12-03,453073,1472
"QC",2021-12-04,454386,1313
"QC",2021-12-05,455497,1111
"QC",2021-12-06,456706,1209
"QC",2021-12-07,458257,1551
"QC",2021-12-08,460159,1902
"QC",2021-12-09,462132,1973
"QC",2021-12-10,464252,2120
"QC",2021-12-11,465940,1688
"QC",2021-12-12,467509,1569
"QC",2021-12-13,469691,2182
"QC",2021-12-14,472436,2745
"QC",2021-12-15,475856,3420
"QC",2021-12-16,479861,4005
"QC",2021-12-17,484178,4317
"QC",2021-12-18,488843,4665
"QC",2021-12-19,493205,4362
"QC",2021-12-20,499341,6136
"QC",2021-12-21,507330,7989
"QC",2021-12-22,518321,10991
"QC",2021-12-23,530288,11967
"QC",2021-12-24,541289,11001
"QC",2021-12-25,551808,10519
"QC",2021-12-26,562460,10652
"QC",2021-12-27,575302,12842
"QC",2021-12-28,590345,15043
"QC",2021-12-29,608717,18372
"QC",2021-12-30,626726,18009
"QC",2021-12-31,642945,16219
"QC",2022-01-01,658311,15366
"QC",2022-01-02,673276,14965
"QC",2022-01-03,687015,13739
"QC",2022-01-04,703982,16967
"QC",2022-01-05,721884,17902
"QC",2022-01-06,737949,16065
"QC",2022-01-07,750430,12481
"QC",2022-01-08,760210,9780
"QC",2022-01-09,768198,7988
"QC",2022-01-10,776445,8247
"QC",2022-01-11,783450,7005
"QC",2022-01-12,790382,6932
"QC",2022-01-13,796477,6095
"QC",2022-01-14,802176,5699
"QC",2022-01-15,806943,4767
"QC",2022-01-16,810957,4014
"QC",2022-01-17,815566,4609
"QC",2022-01-18,820949,5383
"QC",2022-01-19,825824,4875
"QC",2022-01-20,830431,4607
"QC",2022-01-21,834531,4100
"QC",2022-01-22,837518,2987
"QC",2022-01-23,840151,2633
"QC",2022-01-24,843694,3543
"QC",2022-01-25,847887,4193
"QC",2022-01-26,851571,3684
"QC",2022-01-27,855137,3566
"QC",2022-01-28,858495,3358
"QC",2022-01-29,861114,2619
"QC",2022-01-30,863499,2385
"QC",2022-01-31,866737,3238
"QC",2022-02-01,870527,3790
"QC",2022-02-02,874282,3755
"QC",2022-02-03,877307,3025
"QC",2022-02-04,880266,2959
"QC",2022-02-05,882468,2202
"QC",2022-02-06,884494,2026
"QC",2022-02-07,887548,3054
"QC",2022-02-08,890701,3153
"QC",2022-02-09,893474,2773
"QC",2022-02-10,896019,2545
"QC",2022-02-11,898431,2412
"QC",2022-02-12,899926,1495
"QC",2022-02-13,901423,1497
"QC",2022-02-14,903464,2041
"QC",2022-02-15,905488,2024
"QC",2022-02-16,906627,1139
"SK",2020-03-11,1,1
"SK",2020-03-12,3,2
"SK",2020-03-13,3,0
"SK",2020-03-14,6,3
"SK",2020-03-15,8,2
"SK",2020-03-16,9,1
"SK",2020-03-17,19,10
"SK",2020-03-18,20,1
"SK",2020-03-19,27,7
"SK",2020-03-20,44,17
"SK",2020-03-21,52,8
"SK",2020-03-22,65,13
"SK",2020-03-23,71,6
"SK",2020-03-24,85,14
"SK",2020-03-25,93,8
"SK",2020-03-26,102,9
"SK",2020-03-27,132,30
"SK",2020-03-28,153,21
"SK",2020-03-29,173,20
"SK",2020-03-30,181,8
"SK",2020-03-31,190,9
"SK",2020-04-01,203,13
"SK",2020-04-02,214,11
"SK",2020-04-03,225,11
"SK",2020-04-04,241,16
"SK",2020-04-05,245,4
"SK",2020-04-06,252,7
"SK",2020-04-07,263,11
"SK",2020-04-08,270,7
"SK",2020-04-09,276,6
"SK",2020-04-10,281,5
"SK",2020-04-11,288,7
"SK",2020-04-12,292,4
"SK",2020-04-13,293,1
"SK",2020-04-14,296,3
"SK",2020-04-15,297,1
"SK",2020-04-16,298,1
"SK",2020-04-17,302,4
"SK",2020-04-18,306,4
"SK",2020-04-19,308,2
"SK",2020-04-20,312,4
"SK",2020-04-21,318,6
"SK",2020-04-22,322,4
"SK",2020-04-23,332,10
"SK",2020-04-24,339,7
"SK",2020-04-25,345,6
"SK",2020-04-26,357,12
"SK",2020-04-27,358,1
"SK",2020-04-28,375,17
"SK",2020-04-29,381,6
"SK",2020-04-30,406,25
"SK",2020-05-01,412,6
"SK",2020-05-02,424,12
"SK",2020-05-03,458,34
"SK",2020-05-04,480,22
"SK",2020-05-05,507,27
"SK",2020-05-06,522,15
"SK",2020-05-07,535,13
"SK",2020-05-08,542,7
"SK",2020-05-09,553,11
"SK",2020-05-10,557,4
"SK",2020-05-11,562,5
"SK",2020-05-12,566,4
"SK",2020-05-13,571,5
"SK",2020-05-14,579,8
"SK",2020-05-15,580,1
"SK",2020-05-16,581,1
"SK",2020-05-17,584,3
"SK",2020-05-18,588,4
"SK",2020-05-19,609,21
"SK",2020-05-20,612,3
"SK",2020-05-21,617,5
"SK",2020-05-22,619,2
"SK",2020-05-23,621,2
"SK",2020-05-24,623,2
"SK",2020-05-25,623,0
"SK",2020-05-26,625,2
"SK",2020-05-27,628,3
"SK",2020-05-28,630,2
"SK",2020-05-29,634,4
"SK",2020-05-30,634,0
"SK",2020-05-31,635,1
"SK",2020-06-01,635,0
"SK",2020-06-02,636,1
"SK",2020-06-03,637,1
"SK",2020-06-04,638,1
"SK",2020-06-05,639,1
"SK",2020-06-06,642,3
"SK",2020-06-07,644,2
"SK",2020-06-08,645,1
"SK",2020-06-09,647,2
"SK",2020-06-10,649,2
"SK",2020-06-11,652,3
"SK",2020-06-12,653,1
"SK",2020-06-13,656,3
"SK",2020-06-14,667,11
"SK",2020-06-15,667,0
"SK",2020-06-16,677,10
"SK",2020-06-17,691,14
"SK",2020-06-18,699,8
"SK",2020-06-19,725,26
"SK",2020-06-20,732,7
"SK",2020-06-21,732,0
"SK",2020-06-22,743,11
"SK",2020-06-23,746,3
"SK",2020-06-24,759,13
"SK",2020-06-25,767,8
"SK",2020-06-26,768,1
"SK",2020-06-27,769,1
"SK",2020-06-28,772,3
"SK",2020-06-29,777,5
"SK",2020-06-30,785,8
"SK",2020-07-01,787,2
"SK",2020-07-02,788,1
"SK",2020-07-03,790,2
"SK",2020-07-04,793,3
"SK",2020-07-05,796,3
"SK",2020-07-06,797,1
"SK",2020-07-07,798,1
"SK",2020-07-08,802,4
"SK",2020-07-09,805,3
"SK",2020-07-10,813,8
"SK",2020-07-11,824,11
"SK",2020-07-12,856,32
"SK",2020-07-13,860,4
"SK",2020-07-14,866,6
"SK",2020-07-15,910,44
"SK",2020-07-16,921,11
"SK",2020-07-17,927,6
"SK",2020-07-18,936,9
"SK",2020-07-19,951,15
"SK",2020-07-20,959,8
"SK",2020-07-21,1025,66
"SK",2020-07-22,1061,36
"SK",2020-07-23,1098,37
"SK",2020-07-24,1145,47
"SK",2020-07-25,1173,28
"SK",2020-07-26,1195,22
"SK",2020-07-27,1205,10
"SK",2020-07-28,1276,71
"SK",2020-07-29,1301,25
"SK",2020-07-30,1312,11
"SK",2020-07-31,1329,17
"SK",2020-08-01,1339,10
"SK",2020-08-02,1351,12
"SK",2020-08-03,1360,9
"SK",2020-08-04,2736,1421
"SK",2020-08-05,2752,16
"SK",2020-08-06,2774,22
"SK",2020-08-07,2818,44
"SK",2020-08-08,2865,47
"SK",2020-08-09,2889,24
"SK",2020-08-10,2899,10
"SK",2020-08-11,2957,58
"SK",2020-08-12,2967,10
"SK",2020-08-13,3021,54
"SK",2020-08-14,3081,60
"SK",2020-08-15,3131,50
"SK",2020-08-16,3160,29
"SK",2020-08-17,3162,2
"SK",2020-08-18,3164,2
"SK",2020-08-19,3172,8
"SK",2020-08-20,3180,8
"SK",2020-08-21,3190,10
"SK",2020-08-22,3194,4
"SK",2020-08-23,3200,6
"SK",2020-08-24,3204,4
"SK",2020-08-25,3202,-2
"SK",2020-08-26,3208,6
"SK",2020-08-27,3218,10
"SK",2020-08-28,3222,4
"SK",2020-08-29,3230,8
"SK",2020-08-30,3230,0
"SK",2020-08-31,3238,8
"SK",2020-09-01,3243,5
"SK",2020-09-02,3248,5
"SK",2020-09-03,3268,20
"SK",2020-09-04,3276,8
"SK",2020-09-05,3286,10
"SK",2020-09-06,3302,16
"SK",2020-09-07,3323,21
"SK",2020-09-08,3337,14
"SK",2020-09-09,3340,3
"SK",2020-09-10,3351,11
"SK",2020-09-11,3376,25
"SK",2020-09-12,3418,42
"SK",2020-09-13,3451,33
"SK",2020-09-14,3462,11
"SK",2020-09-15,3482,20
"SK",2020-09-16,3501,19
"SK",2020-09-17,3514,13
"SK",2020-09-18,3552,38
"SK",2020-09-19,3574,22
"SK",2020-09-20,3613,39
"SK",2020-09-21,3628,15
"SK",2020-09-22,3648,20
"SK",2020-09-23,3660,12
"SK",2020-09-24,3670,10
"SK",2020-09-25,3691,21
"SK",2020-09-26,3726,35
"SK",2020-09-27,3755,29
"SK",2020-09-28,3784,29
"SK",2020-09-29,3798,14
"SK",2020-09-30,3826,28
"SK",2020-10-01,3854,28
"SK",2020-10-02,3880,26
"SK",2020-10-03,3908,28
"SK",2020-10-04,3918,10
"SK",2020-10-05,3936,18
"SK",2020-10-06,3967,31
"SK",2020-10-07,3988,21
"SK",2020-10-08,4024,36
"SK",2020-10-09,4068,44
"SK",2020-10-10,4136,68
"SK",2020-10-11,4184,48
"SK",2020-10-12,4280,96
"SK",2020-10-13,4346,66
"SK",2020-10-14,4397,51
"SK",2020-10-15,4463,66
"SK",2020-10-16,4540,77
"SK",2020-10-17,4611,71
"SK",2020-10-18,4658,47
"SK",2020-10-19,4790,132
"SK",2020-10-20,4878,88
"SK",2020-10-21,4992,114
"SK",2020-10-22,5114,122
"SK",2020-10-23,5180,66
"SK",2020-10-24,5336,156
"SK",2020-10-25,5456,120
"SK",2020-10-26,5564,108
"SK",2020-10-27,5679,115
"SK",2020-10-28,5814,135
"SK",2020-10-29,5978,164
"SK",2020-10-30,6130,152
"SK",2020-10-31,6286,156
"SK",2020-11-01,6433,147
"SK",2020-11-02,6571,138
"SK",2020-11-03,6741,170
"SK",2020-11-04,6813,72
"SK",2020-11-05,7065,252
"SK",2020-11-06,7241,176
"SK",2020-11-07,7471,230
"SK",2020-11-08,7786,315
"SK",2020-11-09,8161,375
"SK",2020-11-10,8417,256
"SK",2020-11-11,8640,223
"SK",2020-11-12,8858,218
"SK",2020-11-13,9015,157
"SK",2020-11-14,9620,605
"SK",2020-11-15,9978,358
"SK",2020-11-16,10339,361
"SK",2020-11-17,10810,471
"SK",2020-11-18,11065,255
"SK",2020-11-19,11276,211
"SK",2020-11-20,11580,304
"SK",2020-11-21,12445,865
"SK",2020-11-22,12918,473
"SK",2020-11-23,13385,467
"SK",2020-11-24,13736,351
"SK",2020-11-25,14063,327
"SK",2020-11-26,14696,633
"SK",2020-11-27,15353,657
"SK",2020-11-28,15750,397
"SK",2020-11-29,16448,698
"SK",2020-11-30,17100,652
"SK",2020-12-01,17459,359
"SK",2020-12-02,17931,472
"SK",2020-12-03,18458,527
"SK",2020-12-04,19008,550
"SK",2020-12-05,19418,410
"SK",2020-12-06,20246,828
"SK",2020-12-07,20791,545
"SK",2020-12-08,21162,371
"SK",2020-12-09,21766,604
"SK",2020-12-10,22412,646
"SK",2020-12-11,22918,506
"SK",2020-12-12,23466,548
"SK",2020-12-13,23913,447
"SK",2020-12-14,24440,527
"SK",2020-12-15,24828,388
"SK",2020-12-16,25148,320
"SK",2020-12-17,25620,472
"SK",2020-12-18,26107,487
"SK",2020-12-19,26616,509
"SK",2020-12-20,27068,452
"SK",2020-12-21,27477,409
"SK",2020-12-22,27850,373
"SK",2020-12-23,28164,314
"SK",2020-12-24,28463,299
"SK",2020-12-25,28463,0
"SK",2020-12-26,28463,0
"SK",2020-12-27,29501,1038
"SK",2020-12-28,29501,0
"SK",2020-12-29,29939,438
"SK",2020-12-30,30233,294
"SK",2020-12-31,30617,384
"SK",2021-01-01,30617,0
"SK",2021-01-02,31627,1010
"SK",2021-01-03,32095,468
"SK",2021-01-04,32649,554
"SK",2021-01-05,32956,307
"SK",2021-01-06,33489,533
"SK",2021-01-07,34136,647
"SK",2021-01-08,34863,727
"SK",2021-01-09,35517,654
"SK",2021-01-10,35517,0
"SK",2021-01-11,36941,1424
"SK",2021-01-12,37433,492
"SK",2021-01-13,37932,499
"SK",2021-01-14,38566,634
"SK",2021-01-15,39341,775
"SK",2021-01-16,39886,545
"SK",2021-01-17,40457,571
"SK",2021-01-18,41022,565
"SK",2021-01-19,41622,600
"SK",2021-01-20,42127,505
"SK",2021-01-21,42577,450
"SK",2021-01-22,43189,612
"SK",2021-01-23,43737,548
"SK",2021-01-24,44263,526
"SK",2021-01-25,44741,478
"SK",2021-01-26,45194,453
"SK",2021-01-27,45496,302
"SK",2021-01-28,45989,493
"SK",2021-01-29,46638,649
"SK",2021-01-30,47156,518
"SK",2021-01-31,47621,465
"SK",2021-02-01,47923,302
"SK",2021-02-02,48360,437
"SK",2021-02-03,48743,383
"SK",2021-02-04,49249,506
"SK",2021-02-05,49783,534
"SK",2021-02-06,50301,518
"SK",2021-02-07,50703,402
"SK",2021-02-08,51042,339
"SK",2021-02-09,51205,163
"SK",2021-02-10,51585,380
"SK",2021-02-11,51822,237
"SK",2021-02-12,52198,376
"SK",2021-02-13,52691,493
"SK",2021-02-14,53011,320
"SK",2021-02-15,53154,143
"SK",2021-02-16,53571,417
"SK",2021-02-17,53812,241
"SK",2021-02-18,54109,297
"SK",2021-02-19,54403,294
"SK",2021-02-20,54791,388
"SK",2021-02-21,55151,360
"SK",2021-02-22,55499,348
"SK",2021-02-23,55755,256
"SK",2021-02-24,55885,130
"SK",2021-02-25,56307,422
"SK",2021-02-26,56619,312
"SK",2021-02-27,56948,329
"SK",2021-02-28,57232,284
"SK",2021-03-01,57537,305
"SK",2021-03-02,57814,277
"SK",2021-03-03,58055,241
"SK",2021-03-04,58382,327
"SK",2021-03-05,58800,418
"SK",2021-03-06,59134,334
"SK",2021-03-07,59367,233
"SK",2021-03-08,59560,193
"SK",2021-03-09,59778,218
"SK",2021-03-10,59995,217
"SK",2021-03-11,60334,339
"SK",2021-03-12,60682,348
"SK",2021-03-13,60986,304
"SK",2021-03-14,61186,200
"SK",2021-03-15,61402,216
"SK",2021-03-16,61710,308
"SK",2021-03-17,61886,176
"SK",2021-03-18,62117,231
"SK",2021-03-19,62463,346
"SK",2021-03-20,62869,406
"SK",2021-03-21,63223,354
"SK",2021-03-22,63629,406
"SK",2021-03-23,63929,300
"SK",2021-03-24,64302,373
"SK",2021-03-25,64635,333
"SK",2021-03-26,65059,424
"SK",2021-03-27,65511,452
"SK",2021-03-28,66006,495
"SK",2021-03-29,66407,401
"SK",2021-03-30,66736,329
"SK",2021-03-31,67117,381
"SK",2021-04-01,67520,403
"SK",2021-04-02,68023,503
"SK",2021-04-03,68583,560
"SK",2021-04-04,69024,441
"SK",2021-04-05,69458,434
"SK",2021-04-06,69896,438
"SK",2021-04-07,70275,379
"SK",2021-04-08,70687,412
"SK",2021-04-09,71400,713
"SK",2021-04-10,71859,459
"SK",2021-04-11,72498,639
"SK",2021-04-12,73089,591
"SK",2021-04-13,73664,575
"SK",2021-04-14,74045,381
"SK",2021-04-15,74631,586
"SK",2021-04-16,75082,451
"SK",2021-04-17,75632,550
"SK",2021-04-18,76197,565
"SK",2021-04-19,76674,477
"SK",2021-04-20,77178,504
"SK",2021-04-21,77640,462
"SK",2021-04-22,78149,509
"SK",2021-04-23,78668,519
"SK",2021-04-24,79252,584
"SK",2021-04-25,79746,494
"SK",2021-04-26,80238,492
"SK",2021-04-27,80683,445
"SK",2021-04-28,81108,425
"SK",2021-04-29,81528,420
"SK",2021-04-30,82074,546
"SK",2021-05-01,82595,521
"SK",2021-05-02,83072,477
"SK",2021-05-03,83473,401
"SK",2021-05-04,83888,415
"SK",2021-05-05,84280,392
"SK",2021-05-06,84628,348
"SK",2021-05-07,85262,634
"SK",2021-05-08,85796,534
"SK",2021-05-09,86151,355
"SK",2021-05-10,86444,293
"SK",2021-05-11,86832,388
"SK",2021-05-12,87217,385
"SK",2021-05-13,87217,0
